species,decimalLatitude,decimalLongitude
Libellula cyanea,38.47372,-76.50517
Libellula luctuosa,35.10351,-114.64869
Sympetrum vicinum,43.71458,-73.0266
Libellula vibrans,39.31231,-75.15562
Libellula luctuosa,39.08718,-77.49873
Calopteryx maculata,38.86655,-77.70469
Argia sedula,29.255262,-100.752775
Plathemis lydia,46.41728,-108.59135
Plathemis lydia,40.65212,-93.84538
Plathemis lydia,35.820634,-79.027503
Calopteryx aequabilis,44.633828,-123.057416
Libellula incesta,39.0701,-77.44808
Plathemis lydia,45.47332,-122.5504
Plathemis lydia,45.716444,-88.235635
Argia tibialis,33.954848,-94.703066
Libellula vibrans,40.396442,-75.515987
Libellula pulchella,38.48674,-99.88247
Libellula luctuosa,32.11015,-104.46886
Sympetrum corruptum,45.5027,-122.98674
Calopteryx maculata,46.21088,-72.32005
Plathemis lydia,41.849535,-70.891
Libellula incesta,39.31231,-75.15562
Calopteryx maculata,39.560293,-75.717667
Libellula pulchella,41.63053,-88.52414
Libellula luctuosa,42.464407,-71.413092
Aeshna umbrosa,39.017308,-77.40576
Libellula luctuosa,39.70972,-75.83749
Libellula cyanea,39.560293,-75.717667
Plathemis lydia,45.5218,-90.968
Libellula incesta,41.243733,-85.109842
Libellula cyanea,38.01542,-77.923
Argia apicalis,26.129405,-97.908751
Libellula luctuosa,37.479828,-79.199417
Libellula incesta,33.603101,-86.205292
Libellula incesta,38.854242,-77.43049
Sympetrum semicinctum,42.82654,-118.913914
Plathemis lydia,41.90301,-70.65044
Plathemis lydia,40.965338,-74.526686
Calopteryx maculata,39.7262,-75.7673
Sympetrum vicinum,39.49426,-74.52946
Sympetrum corruptum,40.908526,-102.671077
Libellula incesta,41.76132,-75.889672
Argia moesta,39.718082,-75.759665
Libellula pulchella,42.31205,-88.48885
Libellula pulchella,45.07122,-87.12032
Argia fumipennis,40.792609,-82.785624
Aeshna umbrosa,35.313703,-85.699826
Argia apicalis,40.715145,-91.439081
Libellula pulchella,42.337136,-82.97537
Libellula vibrans,40.069796,-75.229118
Argia sedula,34.34219,-111.290153
Argia moesta,33.548998,-111.569016
Aeshna constricta,41.595624,-88.563964
Sympetrum vicinum,44.41923,-73.19569
Sympetrum corruptum,33.25868,-101.74327
Libellula luctuosa,34.30685,-85.269556
Plathemis lydia,39.27562,-75.81339
Sympetrum ambiguum,38.06318,-78.47459
Plathemis lydia,43.5884,-84.3917
Libellula vibrans,38.933569,-74.95205
Argia tibialis,35.6948,-82.61363
Libellula incesta,38.3841,-76.43418
Libellula pulchella,38.879744,-94.89628
Libellula incesta,38.95616,-74.958507
Libellula vibrans,29.677572,-82.315497
Argia fumipennis,29.8425,-99.66316
Argia sedula,39.305181,-77.560615
Calopteryx maculata,39.03499,-77.43419
Calopteryx maculata,32.548821,-94.730261
Calopteryx maculata,33.4966,-79.5335
Libellula luctuosa,32.784726,-97.12926
Libellula pulchella,41.424543,-96.015712
Libellula pulchella,44.271939,-96.773672
Libellula incesta,39.312895,-75.156764
Argia moesta,42.459243,-76.459477
Argia apicalis,38.37863,-78.832816
Calopteryx maculata,39.27374,-74.73352
Sympetrum vicinum,39.31231,-75.15562
Sympetrum semicinctum,51.84945,-106.36453
Argia tibialis,30.85369,-88.96701
Libellula luctuosa,42.541928,-89.140534
Libellula incesta,41.8581,-70.62334
Hetaerina americana,40.514388,-86.804712
Sympetrum obtrusum,50.72693,-95.99751
Sympetrum vicinum,42.17573,-83.42608
Argia fumipennis,39.138676,-77.02666
Sympetrum ambiguum,38.3841,-76.43418
Libellula luctuosa,33.06492,-96.97628
Calopteryx dimidiata,37.739394,-78.404083
Argia fumipennis,39.897943,-74.221348
Libellula cyanea,36.08735,-81.92734
Libellula incesta,33.73769,-96.71982
Argia apicalis,36.273853,-89.079453
Aeshna interrupta,52.10238,-106.63726
Libellula vibrans,35.754655,-78.960325
Libellula luctuosa,41.238912,-74.735583
Plathemis subornata,39.9219,-120.0233
Calopteryx aequabilis,47.22511,-93.80202
Libellula incesta,35.008369,-79.628627
Argia tibialis,35.551287,-91.833242
Calopteryx dimidiata,39.30704,-74.82059
Libellula vibrans,39.13337,-74.84763
Libellula incesta,30.690424,-87.440427
Argia sedula,32.234742,-99.88563
Libellula incesta,35.984301,-88.947884
Hetaerina americana,29.831291,-99.972279
Libellula luctuosa,33.560002,-101.793821
Libellula incesta,35.984301,-88.947884
Plathemis lydia,45.55648,-122.49696
Sympetrum obtrusum,42.16321,-84.42657
Libellula incesta,39.20233,-74.81089
Argia fumipennis,42.40464,-84.05916
Libellula cyanea,42.73644,-72.50902
Plathemis lydia,29.615644,-95.516617
Argia sedula,33.514698,-111.686042
Argia sedula,34.675712,-111.70631
Libellula incesta,38.986069,-75.932959
Argia moesta,34.395,-85.2
Libellula vibrans,37.242651,-76.765364
Libellula vibrans,37.659728,-77.922978
Argia apicalis,39.560293,-75.717667
Sympetrum vicinum,39.560293,-75.717667
Plathemis lydia,38.93289,-74.95763
Plathemis lydia,36.261356,-94.228546
Sympetrum vicinum,39.12076,-74.80881
Plathemis lydia,35.05474,-83.18813
Plathemis lydia,44.434437,-121.90508
Plathemis lydia,38.687068,-75.547904
Argia apicalis,39.031875,-77.471013
Aeshna umbrosa,39.492705,-76.686449
Libellula pulchella,46.40682,-109.37897
Argia moesta,34.717393,-113.249632
Argia moesta,42.85126,-82.72287
Libellula cyanea,38.527637,-77.380998
Libellula cyanea,39.506924,-77.497581
Sympetrum vicinum,40.11661,-101.78121
Sympetrum vicinum,42.23885,-84.93605
Argia fumipennis,39.27374,-74.73352
Libellula pulchella,36.3917,-97.87139
Sympetrum obtrusum,44.51477,-92.94911
Argia tibialis,41.9924,-89.31723
Argia fumipennis,39.292657,-77.725667
Libellula pulchella,41.63053,-88.52414
Aeshna interrupta,52.1677,-106.6009
Sympetrum vicinum,39.10577,-74.82642
Sympetrum corruptum,32.10961,-104.47182
Sympetrum vicinum,37.278309,-91.827858
Sympetrum semicinctum,48.721278,-118.660862
Sympetrum vicinum,45.953936,-90.019935
Libellula luctuosa,46.22019,-94.24354
Libellula luctuosa,42.32787,-89.06626
Libellula pulchella,42.3377,-89.06971
Libellula incesta,45.17753,-85.27197
Plathemis lydia,48.27684,-122.7215
Hetaerina americana,35.729619,-79.105014
Hetaerina americana,38.93668,-78.21957
Libellula vibrans,39.666648,-75.707449
Libellula incesta,39.04178,-74.85083
Plathemis lydia,32.885825,-97.281741
Libellula cyanea,39.87143,-75.137258
Libellula luctuosa,44.57115,-72.61139
Libellula incesta,43.447396,-71.804073
Plathemis lydia,45.268575,-68.201918
Libellula incesta,37.623367,-77.650649
Calopteryx maculata,34.277625,-81.572523
Aeshna canadensis,44.862805,-68.728409
Libellula incesta,39.584556,-74.901926
Sympetrum semicinctum,47.02503,-112.91485
Hetaerina americana,37.476591,-91.008864
Libellula incesta,29.954496,-96.242699
Sympetrum vicinum,38.74106,-75.40827
Sympetrum semicinctum,47.47175,-112.56387
Aeshna palmata,40.5757,-111.917
Libellula pulchella,40.848805,-81.455575
Argia sedula,36.827432,-99.77442
Libellula vibrans,35.777002,-79.148169
Argia apicalis,42.449774,-88.458805
Aeshna umbrosa,41.963427,-70.916709
Plathemis lydia,42.693587,-82.402355
Plathemis lydia,41.427816,-93.093273
Argia moesta,44.542955,-92.802047
Sympetrum semicinctum,42.539757,-100.605791
Argia apicalis,39.03002,-77.47226
Argia moesta,42.1582,-71.33498
Plathemis lydia,33.301983,-111.285379
Plathemis lydia,43.417236,-95.604047
Calopteryx maculata,44.615805,-86.168295
Libellula pulchella,38.22725,-94.699524
Plathemis lydia,37.422334,-77.306106
Libellula cyanea,39.795373,-74.492412
Libellula luctuosa,39.12076,-74.80881
Aeshna palmata,48.3929,-122.64519
Calopteryx maculata,44.60763,-72.53427
Plathemis lydia,39.0701,-77.44808
Libellula luctuosa,39.10577,-74.82642
Sympetrum vicinum,45.40667,-75.92684
Libellula incesta,46.192769,-77.814581
Sympetrum obtrusum,47.74032,-113.81112
Libellula incesta,35.883282,-78.875747
Calopteryx maculata,37.51893,-79.08468
Libellula incesta,38.93289,-74.95763
Sympetrum obtrusum,43.99753,-84.55622
Argia moesta,29.484608,-97.448081
Argia moesta,42.234453,-84.49031
Argia apicalis,39.085495,-77.511384
Calopteryx dimidiata,28.808619,-81.416896
Sympetrum corruptum,39.231684,-94.942653
Libellula cyanea,34.30685,-85.269556
Plathemis lydia,42.60087,-84.59556
Hetaerina americana,32.434803,-111.232756
Sympetrum semicinctum,45.27252,-75.85428
Calopteryx maculata,38.942212,-75.429738
Libellula vibrans,38.97129,-74.91385
Libellula pulchella,42.21975,-88.57727
Libellula incesta,39.248714,-75.859748
Argia moesta,29.492896,-97.455675
Libellula vibrans,33.540375,-80.436358
Plathemis lydia,40.27784,-88.35454
Sympetrum ambiguum,36.87112,-77.1827
Aeshna constricta,42.5275,-84.13417
Sympetrum obtrusum,42.3377,-89.06971
Argia fumipennis,28.801289,-81.384246
Argia apicalis,38.650645,-94.927279
Aeshna interrupta,42.16298,-122.32624
Plathemis lydia,49.28156,-95.6063
Libellula incesta,31.77823,-93.58646
Plathemis lydia,44.271939,-96.773672
Plathemis lydia,30.10402,-98.426282
Plathemis lydia,41.71771,-85.37364
Libellula pulchella,39.615322,-76.541065
Calopteryx maculata,39.27506,-74.72882
Plathemis lydia,42.20936,-89.2054
Libellula incesta,42.2614,-84.80742
Argia tibialis,34.644761,-86.472446
Plathemis lydia,41.11761,-74.74636
Argia apicalis,45.20985,-92.76352
Argia moesta,37.44651,-79.00999
Argia fumipennis,43.4194,-80.1223
Libellula pulchella,41.757675,-94.0555
Plathemis lydia,44.49978,-73.16872
Argia sedula,40.712429,-83.232404
Sympetrum vicinum,37.05754,-80.62809
Libellula vibrans,38.731076,-75.762116
Sympetrum corruptum,29.57523,-95.05021
Libellula incesta,35.883282,-78.875747
Plathemis lydia,37.242535,-76.765595
Sympetrum corruptum,26.175111,-98.230002
Plathemis lydia,33.769612,-80.808676
Sympetrum vicinum,42.45103,-71.09495
Sympetrum vicinum,40.269745,-74.641442
Argia tibialis,39.957425,-76.242411
Argia apicalis,38.234171,-95.265202
Libellula incesta,39.442425,-74.66581
Sympetrum semicinctum,41.64831,-88.48842
Argia tibialis,37.308931,-78.382003
Libellula incesta,37.559432,-77.544224
Libellula pulchella,34.170682,-109.968039
Libellula luctuosa,30.192747,-97.610844
Argia tibialis,33.96899,-84.12208
Calopteryx maculata,44.5468,-83.4219
Hetaerina americana,42.09785,-83.29428
Libellula incesta,39.31231,-75.15562
Libellula luctuosa,30.073365,-99.264266
Sympetrum corruptum,48.3112,-122.71063
Argia tibialis,30.80848,-85.21263
Aeshna umbrosa,43.318544,-89.374342
Argia fumipennis,37.590653,-77.496746
Aeshna canadensis,44.37844,-68.25035
Libellula incesta,38.3841,-76.43418
Libellula luctuosa,33.066069,-96.974188
Libellula luctuosa,38.607196,-77.272832
Argia apicalis,33.021514,-97.062026
Hetaerina americana,40.1515,-87.73844
Aeshna umbrosa,39.718082,-75.759665
Sympetrum vicinum,41.23809,-92.96005
Libellula pulchella,42.21975,-88.57727
Plathemis lydia,44.06384,-92.75525
Aeshna umbrosa,40.97857,-74.86998
Plathemis lydia,42.20005,-88.95596
Calopteryx maculata,39.576,-97.706
Libellula cyanea,41.79616,-74.14735
Plathemis lydia,33.390352,-86.724658
Argia sedula,29.58723,-95.372517
Sympetrum obtrusum,44.69282,-91.01426
Argia fumipennis,33.541,-81.274
Plathemis lydia,45.15413,-93.450664
Plathemis lydia,42.60087,-84.59556
Aeshna palmata,46.28315,-122.271743
Plathemis lydia,37.612382,-79.385257
Libellula pulchella,43.591491,-116.206558
Calopteryx maculata,43.17909,-83.7328
Argia apicalis,37.80813,-95.39672
Plathemis lydia,29.65551,-97.59911
Calopteryx maculata,45.944447,-84.739439
Aeshna palmata,48.32539,-122.64373
Sympetrum vicinum,41.922611,-71.235472
Argia fumipennis,45.50569,-75.81383
Libellula vibrans,30.844458,-94.171435
Plathemis lydia,39.02012,-94.3385
Sympetrum vicinum,45.83638,-123.75395
Libellula luctuosa,29.484321,-97.449322
Libellula pulchella,41.81697,-82.6458
Libellula luctuosa,39.943449,-76.313325
Argia fumipennis,40.667664,-74.40342
Argia moesta,33.063771,-96.965942
Calopteryx maculata,43.23408,-80.204685
Libellula incesta,39.31231,-75.15562
Argia fumipennis,40.65212,-93.84538
Libellula luctuosa,30.429978,-97.733892
Sympetrum semicinctum,44.75679,-91.40362
Libellula luctuosa,35.475818,-85.978027
Libellula luctuosa,41.7732,-87.8602
Sympetrum ambiguum,38.98758,-74.91465
Sympetrum vicinum,39.276848,-74.729988
Sympetrum corruptum,37.96132,-108.32352
Sympetrum obtrusum,44.75679,-91.40362
Libellula pulchella,43.2581,-79.9966
Calopteryx maculata,39.6512,-75.14924
Argia apicalis,42.714851,-78.737919
Calopteryx maculata,39.493409,-76.688396
Argia sedula,34.274946,-100.28686
Calopteryx angustipennis,38.04564,-78.45495
Sympetrum corruptum,30.2291,-88.01903
Libellula luctuosa,39.067086,-94.711716
Argia apicalis,39.04165,-77.4394
Argia moesta,33.73951,-96.74915
Argia fumipennis,41.101784,-74.927362
Libellula vibrans,30.41235,-84.30532
Hetaerina americana,37.45838,-79.04831
Argia moesta,38.95405,-95.14884
Sympetrum semicinctum,45.30335,-75.83251
Libellula luctuosa,42.193338,-88.311485
Argia sedula,32.72101,-109.7063
Calopteryx maculata,42.636563,-71.659833
Aeshna constricta,41.678435,-83.351777
Plathemis lydia,36.84417,-102.88467
Libellula pulchella,40.57512,-111.916654
Argia tibialis,40.85965,-81.49849
Hetaerina americana,35.780447,-79.154947
Libellula luctuosa,42.18031,-88.95251
Argia sedula,26.083112,-98.135118
Calopteryx maculata,38.571924,-76.573634
Argia apicalis,49.858754,-97.120687
Aeshna interrupta,46.56657,-110.85297
Argia moesta,43.328166,-92.101682
Libellula luctuosa,42.20005,-88.95596
Libellula luctuosa,39.13337,-74.84763
Argia sedula,31.447442,-97.413693
Libellula vibrans,40.086991,-76.941568
Sympetrum vicinum,39.01095,-75.48374
Plathemis lydia,35.313703,-85.699826
Plathemis lydia,38.93289,-74.95763
Plathemis lydia,41.438479,-95.978825
Libellula incesta,42.165797,-84.143952
Sympetrum semicinctum,43.114159,-80.317887
Argia apicalis,39.661138,-75.409532
Plathemis lydia,30.785008,-86.892262
Libellula luctuosa,41.228462,-74.467141
Libellula luctuosa,39.024469,-74.875013
Argia sedula,28.823392,-97.02673
Sympetrum vicinum,42.25146,-83.86568
Libellula incesta,42.4864,-71.885
Libellula pulchella,43.381929,-113.719395
Plathemis lydia,34.98379,-83.84654
Argia sedula,38.488749,-77.845141
Calopteryx maculata,39.67427,-74.90056
Libellula luctuosa,42.20452,-88.9725
Libellula luctuosa,46.22019,-94.24354
Libellula luctuosa,40.03083,-78.1876
Plathemis lydia,48.27684,-122.7215
Argia tibialis,37.203562,-78.301166
Plathemis lydia,38.93289,-74.95763
Libellula pulchella,43.417236,-95.604047
Argia apicalis,28.816754,-97.019144
Calopteryx maculata,41.11464,-75.59855
Argia apicalis,35.8101,-86.4221
Plathemis lydia,43.62889,-72.93954
Argia apicalis,34.517004,-110.084776
Argia fumipennis,37.595892,-77.46756
Sympetrum ambiguum,39.71763,-74.77545
Libellula luctuosa,32.85578,-97.47876
Plathemis lydia,43.171148,-80.361245
Libellula incesta,33.9021,-83.38242
Sympetrum ambiguum,35.42301,-85.67252
Libellula pulchella,41.63053,-88.52414
Libellula luctuosa,40.514388,-86.804712
Sympetrum vicinum,43.69269,-73.03133
Calopteryx maculata,38.44654,-76.45858
Libellula luctuosa,42.618234,-91.560618
Libellula incesta,41.88,-71.1265
Libellula incesta,41.714238,-71.080309
Aeshna palmata,35.688462,-105.892438
Calopteryx maculata,34.58647,-92.254236
Libellula luctuosa,37.388202,-79.533345
Aeshna canadensis,46.35946,-94.227943
Plathemis lydia,36.06309,-86.809652
Sympetrum ambiguum,36.87172,-81.76666
Sympetrum obtrusum,48.64597,-115.6613
Argia sedula,32.919935,-96.595831
Libellula cyanea,39.58453,-74.90221
Sympetrum corruptum,40.7407,-112.6471
Libellula pulchella,41.67038,-85.22459
Argia fumipennis,36.41932,-82.95212
Plathemis lydia,40.75148,-82.10769
Argia moesta,40.30453,-75.4213
Libellula luctuosa,32.885825,-97.281741
Argia tibialis,42.13681,-83.98071
Libellula cyanea,39.575994,-75.900633
Libellula incesta,34.30685,-85.269556
Libellula luctuosa,38.22725,-94.699524
Libellula pulchella,42.08164,-83.68189
Libellula vibrans,39.64317,-75.15334
Plathemis lydia,42.267353,-122.383767
Hetaerina americana,37.27952,-115.11599
Sympetrum corruptum,39.878439,-105.193336
Libellula luctuosa,37.545254,-77.998452
Sympetrum semicinctum,44.85614,-91.56731
Libellula incesta,39.80717,-74.55184
Libellula incesta,39.7262,-75.7673
Hetaerina americana,26.974722,-108.915833
Argia apicalis,26.128318,-97.958071
Plathemis subornata,41.2393,-114.9547
Libellula luctuosa,44.343714,-87.712559
Calopteryx maculata,43.04082,-76.21249
Libellula incesta,40.03083,-78.1876
Sympetrum semicinctum,44.75679,-91.40362
Plathemis lydia,33.063771,-96.965942
Sympetrum vicinum,41.92,-71.0645
Libellula vibrans,38.73842,-94.865816
Libellula incesta,38.966049,-77.318012
Libellula cyanea,39.6562,-75.05104
Plathemis lydia,42.55254,-71.370377
Argia fumipennis,40.87077,-74.80739
Libellula pulchella,40.77841,-79.93303
Argia sedula,26.17933,-98.366553
Argia fumipennis,46.189298,-77.883971
Calopteryx maculata,44.0153,-89.3077
Plathemis lydia,41.92,-71.0645
Libellula luctuosa,33.066059,-96.974618
Plathemis lydia,42.767509,-73.910286
Argia apicalis,29.162055,-96.044884
Argia fumipennis,37.13748,-81.49975
Plathemis lydia,38.98898,-94.79867
Libellula incesta,39.276848,-74.729988
Libellula vibrans,38.757242,-75.730559
Calopteryx maculata,43.202718,-93.079262
Plathemis lydia,34.46061,-78.635544
Libellula pulchella,39.10438,-119.90949
Libellula vibrans,38.526517,-77.381682
Libellula incesta,39.026575,-77.601042
Libellula incesta,39.710112,-74.746242
Argia fumipennis,37.1152,-79.09156
Calopteryx maculata,35.95008,-89.054532
Sympetrum ambiguum,38.9598,-77.52765
Sympetrum corruptum,36.43913,-115.35916
Argia fumipennis,39.312895,-75.156764
Plathemis lydia,42.08517,-83.69518
Sympetrum vicinum,42.48958,-83.77343
Calopteryx maculata,38.49004,-76.59176
Argia moesta,37.45386,-103.75885
Hetaerina americana,41.943176,-83.945079
Libellula luctuosa,42.51371,-84.65431
Plathemis lydia,35.883282,-78.875747
Sympetrum corruptum,43.651318,-116.29754
Libellula incesta,39.04178,-74.85083
Hetaerina americana,39.4633,-98.1969
Libellula incesta,39.87429,-86.01601
Argia fumipennis,34.11466,-84.49424
Aeshna palmata,37.98065,-107.28521
Sympetrum vicinum,39.10577,-74.82642
Argia apicalis,39.654107,-75.050874
Libellula cyanea,34.0805,-93.90494
Argia moesta,42.421128,-72.047944
Argia tibialis,32.848372,-94.426939
Sympetrum corruptum,31.42485,-111.19495
Argia sedula,36.32417,-115.26662
Sympetrum vicinum,44.3637,-72.74833
Aeshna umbrosa,42.67388,-75.96124
Libellula luctuosa,37.6455,-79.81436
Calopteryx maculata,35.386944,-88.767222
Libellula pulchella,41.206717,-111.835542
Libellula pulchella,30.36606,-103.67428
Argia fumipennis,39.31231,-75.15562
Plathemis lydia,38.571924,-76.573634
Calopteryx maculata,41.424543,-96.015712
Libellula incesta,33.924255,-84.825745
Libellula incesta,32.60449,-92.05136
Libellula vibrans,36.151508,-78.297678
Argia fumipennis,39.04633,-77.44729
Libellula cyanea,42.695548,-70.875143
Plathemis lydia,42.25146,-83.86568
Plathemis lydia,32.85168,-94.41867
Argia apicalis,39.748134,-75.455794
Argia tibialis,32.494158,-94.7531
Libellula incesta,39.04178,-74.85083
Aeshna constricta,43.246894,-80.234595
Libellula incesta,42.3049,-84.80833
Argia apicalis,35.654614,-85.361923
Libellula incesta,39.560293,-75.717667
Plathemis lydia,38.93289,-74.95763
Sympetrum vicinum,44.80419,-91.52701
Libellula pulchella,49.886695,-98.313635
Libellula incesta,39.49624,-75.07624
Sympetrum obtrusum,43.218618,-81.881552
Plathemis lydia,42.8175,-84.354686
Plathemis lydia,38.93289,-74.95763
Plathemis lydia,41.86201,-85.76315
Hetaerina americana,46.26612,-106.47984
Plathemis lydia,49.86679,-97.36807
Libellula luctuosa,42.792984,-84.433366
Argia fumipennis,40.472965,-74.426353
Libellula incesta,43.49499,-72.91732
Hetaerina americana,35.19861,-97.41819
Plathemis lydia,38.949255,-77.387953
Argia tibialis,39.94605,-86.06817
